reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOGwB_R7MtV9FqcKeo8IHHKU4f_zND89v2QwhUfGyNY9JotmOE6ay4Ws0mixq2K0QPPCa-rHAopuA3Ey9q8,Jack O'Connor,https://play-lh.googleusercontent.com/a/AATXAJyIRV9JVnv9Q90AhKQOA2YGtchQaNUJZyZy4k4l=mo,"This app is amazing in theory, but volunteers need a do not disturb setting for off hours when they're either sleeping or not available. That would also cut back on the amount of users you'd need to ping at one time. Four stars until something like that is implemented.",4,40,1.3.1,2019-01-23 10:41:42,,
gp:AOqpTOEip3zU0PPt4YVreKab75maPk1bVI-wIN8IvP_WCXAe65tKkZUSqrfl3kfOVMkiIFrhe9MYvEWL7PCvPvk,Nicole Kundrat,https://play-lh.googleusercontent.com/a/AATXAJyo5ugeBKq-teGtwPnj8Vi6tdC0Z-z5uDzMTfN1=mo,"I didn't get an experience. My phone rang, I was super excited, and hit accept. It then told me that I wasn't logged in, and can't accept calls if I'm not logged in (which I can accept and am sure is a minor fix) however, when I opened the app, I waited a LONG time with the blue circle trying to do its thing. I am going to Uninstaller and try to reinstall again, hopefully it will work next time.",2,101,1.6.4,2021-06-17 00:02:14,,
gp:AOqpTOF_HNCaG-hc3bMJYSV9p9xB_cHrE-bCDYiGtc0M0zgvbS5f8YSVntyhWsvC7hnpr1rrizITKsbboq00WRw,Paul Ramirez,https://play-lh.googleusercontent.com/a/AATXAJx2Atg9gyVGZZ1pMNHWR-uj9Exv9EpLCOeoSvwM=mo,"This is such a personally rewarding and useful app. It provides an invaluable service for sight impaired individuals. As of writing this, I've answered three calls. To be able to literally, be the eyes for another individual that cannot see, is many, many times more rewarding!!!",5,49,1.4.4,2020-11-17 20:14:05,,
gp:AOqpTOFjGslXyvhsOFeWfkXtG0rg2RC67k1HaZJa73igCmGcwczlNoutcHoP914fl_KrIMfycqBtvL8x_SDu4is,Barn Camonthanakun,https://play-lh.googleusercontent.com/a-/AOh14GgeqhkqhKk8A-T0YRDKRSkWAmXov_qAaQADPefywjg,"Great idea, but there really should be a way to set an ""off hours"" for when I can't receive calls. It's rare enough to get a call so it's much more disappointing to get the opportunity to help at the wrong time with no way to prevent this. Maybe a simple homescreen widget button that adds 1-hour of ""off hours"" for each taps.",4,19,1.7.2,2022-02-26 20:23:33,,
gp:AOqpTOHmAUAkyI8ULYJxP5JDSUx5ki2_2qdqKZy8N0O1Wg1kUo5FAYqBa2ei57oiAfCcA0JNCSXrCuc63OjRjT0,Barbara Irving,https://play-lh.googleusercontent.com/a/AATXAJwQn4D3TiFh6x5La3VmyugxETWR_nRTqUL-EyyM=mo,"The connection wasn't good at all. The person wanted me to check some information via google, but ended up hanging up because their connection kept breaking up. Sadly, the person apologised, which has left me deflated, thinking the person hasn't received the support they were originally looking for! Also, my phone didn't ring to alert me. I was messaging when the call appeared at the top of my screen - easily missed!!",1,19,1.7.3,2022-03-10 20:25:42,,
gp:AOqpTOGMZGpEVe8UWNr5Agx_309bsig7IOEjgMebHqmLJdA6oGPQRyt4hXDVjQbuC97tp10PM0ABFurPvV2DWz4,Nicole Barrett,https://play-lh.googleusercontent.com/a-/AOh14Gh4WgsV2FF5fumbzbzpV-TB0sDlZMMnyVFhU02v71Y,"I've had 2 calls that I've tried to answer and unfortunately each time the answer call button hasn't worked. The app freezes. I've a <1 yr old android phone and all systems/app up to date. ""Give us feedback"" button on app also won't allow me to press to let developers know so hoping they see this instead and help fix if it is a bug. Thanks 😊",4,5,1.7.2,2022-03-17 13:15:29,,
gp:AOqpTOFDTHl8ZZA8cbtmySR4JCRiPyFuEcWF9niwGoz83-Z_BqGJAU8mB5BPxqeKm4CILJh5jWrTbDDzJHZCDPc,Muthoni Kimani,https://play-lh.googleusercontent.com/a-/AOh14GjYe1Nqarip9KT8ii7elIaeYbEA18i0yIuaflGSMA,"A really simple way to help other people! I have had the app for a year and received 2 calls so far, one to help a man count his change and another to help an elderly lady identify what labels were on her canned food. I have not had any glitches in answering calls that others on Android have experienced. I think it's a wonderful use of technology and kudos to the app developers for their helpfulness",5,13,1.7.2,2022-02-04 23:40:01,,
gp:AOqpTOEjz18cY91MluJMLQtK68V3lgk-jt2HWuk_bT8-UNJ95FfWEEoyrfKlMG7Q2YB_Wn8n0rFwfzTJUEX3G9o,James Oliver,https://play-lh.googleusercontent.com/a-/AOh14GiPumg6q9d9-BFwYlMaR59u-7vCOP5vIu11TE4yGw,"I received my first call from a very polite individual, requesting assistance with reading an inscription on an envelope. It was a brief and very comfortable call, I requested some minor hand adjustments to enable the camera to clarify the message and soon read it out. Both parties satisfied, we exchanged pleasantries and ended the call. It's almost indescribable how one feels using technology in this way. I feel quite, wonderful. Thank you so much Be My Eyes. A perfectly splendid app.",5,14,1.7.1,2022-01-20 18:33:10,,
gp:AOqpTOH9v7NJOkyyE2IwaHic6C_xzi9jJoQJIYhUu-Lgs28tMe_u4CYgrFuZqTPV3p9Ct3rLkt8idXZDppM6bA4,Yash Patel,https://play-lh.googleusercontent.com/a-/AOh14Gh2HD56E9Ses1q7DiD1OxWxVXgf4fImedrFujN9ag,This app is the great example about usage of advanced technology for greater good of people in need. Finally received the call today. Someone called me and asked me to verify if there is phone number written on paper he was holding or not. And if there was then read it out loud. I was feeling so much fortunate to be the eyes for someone and it literally fulfilled one of the purpose of my life. GOD BLESS THE DEVELOPERS OF THIS AWESOME APPLICATION.,5,10,1.7.4,2022-04-02 15:14:27,,
gp:AOqpTOHfu2GczwaGbpe9J5UMG99BEM-gUwrOSGKQLVO9Bjw3qvYufpmRkO5Cwzlmrc6atRm0v01LzcSqGpQM8ZY,中尾グロリアGloria Ochoa,https://play-lh.googleusercontent.com/a-/AOh14GiboPlRygoHuH9buwgoBJ_rkgjc4oMxlx4HxPvkLw,"I love this app. It's very well disigned. I got calls every week and when I'm free i take them. Sometimes are little favors like identify objects or something, but many times are really important moments when even the life is in risk. When I'm busy I just know the call will be taken for another person.",5,0,1.7.4,2022-04-07 04:33:18,,
gp:AOqpTOFWrx56YwgGa07diSA826wrePLlUR-GG6HuUksSOVIc9ZETHQuWzokcpUSHCZae56Idl2VpuHWrjtSm9IA,Prasan Naik,https://play-lh.googleusercontent.com/a-/AOh14Gjlg7i6E_1_tgJ_qBX4IIrdevr4LRU3oJw9l2VYWA,"I have got 2 calls over the couple of years I have been on. The first one had poor audio and video and was disappointing in that I had to hang up. The second was awesome and I helped in reading a bill. Good feeling! I think you guys can improve the video tech and reduce the framerate required and improve the quality of each frame instead. I don't think fluid motion should be as much a priority. Better yet, allow us to control that.",5,11,1.7,2022-01-20 02:39:55,,
gp:AOqpTOFBjujhjna64UUwM0lk1u-uSl9xiz5oqbhdCJuZb_4sovPyGVDom96scglKG6yiII0wrpiQVbUi0iD-rv4,Kathy K,https://play-lh.googleusercontent.com/a-/AOh14GhwA89pdFF5zMJ_ioWJTEwIrAs7MwCO9E0AwtOZug,"I love the idea of this app, but I've had issues with not being able to hear people after trying to accept the call and also after accepting the call, only being able to speak with them and not see the video. I wish the software could be rewritten or that the app could be written better.",2,4,1.7.1,2022-01-27 19:15:29,"Oh no! We sincerely apologize for the troubles you've had with the app. We'd be happy to take a look into this for you, please contact us at info@bemyeyes.com. Thank you.",2022-01-28 07:49:24
gp:AOqpTOGdcNdUMG1uSCstOffjYRbOwWHXd7zbp_4eq5gleFzgZG7hLdNkx_9P-nMgw8_Q_PePAtcfFTkxE-NLL_U,Engel Katharina,https://play-lh.googleusercontent.com/a/AATXAJzxg_JtwgZGBoxAipJs15cvnykrdVvaiEF8IE4k=mo,"Love the idea, would be great if they could maybe make a setting like other apps for drivers have where you can make yourself unavailable or available for calls. I always seem to recieve them when I'm driving and feel bad I have to decline.",4,4,1.7.2,2022-03-12 20:53:36,,
gp:AOqpTOEeYDNPajLZnG8BM_U0w7BYtrYOId_RbgHskbDeAbvyXmCwOgSbG4ub2pP3qwOipKfGxLOc-bRdQM2fj20,Liza Grant,https://play-lh.googleusercontent.com/a-/AOh14Gg5IMmF5VPG7vQr2RBtg4UhJVkRop8SdiuMKWbDQac,"This app is pure gold. It's a great example of technology being used to help people. It's an easy way to quickly connect with someone, and make up for inaccessible design of everyday objects and products.",5,0,1.7.4,2022-03-30 13:30:23,,
gp:AOqpTOETlCSOUDDiU4CAmqooE8eYakH6aUlzXRTEsZEV2Py5Y29Lp243_KDH32TJwvRvaHUNmFQ-fLHaJS_4gi4,Taylor Whalland,https://play-lh.googleusercontent.com/a/AATXAJw045HN_N3ju9gy6HhgDapDwuPj0gSYKfoaszu8=mo,"I've been signed up for months and haven't had an opportunity to assist. Not necessarily the apps fault but it quite be better if, they offered something promotional wise to spread the word and get this app to as many people as possible!",1,7,1.7.2,2022-02-21 09:17:15,,
gp:AOqpTOHHA0aRHbMWbp6Djdf85hZsyJN2DBnNhxuYQraFSqjzzrSCuw3MzjpRh7MrjqX8bviSbYqMP520WkLTAvo,Sam Mathew,https://play-lh.googleusercontent.com/a-/AOh14GjgrGVhsbHvMe6Auun8DhFgawFI65vpObCFIsSsxQ,Terrific idea! I registered on 30th January 2022 and I got a call on 31st January. Absolutely stunning experience. Someone called me to help him with setting the temperature on his oven. While he held the phone near the temperature dial I directed him to show me the up and down arrow by moving his camera and i asked him to go closer to the dial to help. We went back and forth and finally did it in about 2 to 3 minutes. I don't know where he called from nor do I know his name. Great experience!,5,35,1.7.2,2022-02-01 02:15:00,,
gp:AOqpTOFpqy8JpweDE2hM_rUIk7pnF17-8NBZX5Hjq4Zu-kg6s8mB4XI_lGsbiAgcWl9rtsAjmbgE839tVj88Njc,Michael Sweeney,https://play-lh.googleusercontent.com/a/AATXAJx3U_hEVSPsD3SOc819M5GONS3u5ykLIUH8AV3t=mo,"Downloaded this app and before I even finished the practice tutorial call I got a call by someone needing help. Was something very simple. It was nice to help out someone when they needed it. I think everyone should have this app on their phone just in case because you never know when you'll be that one for someone! Great app to have been thought of, seriously. 5*. Not sure why other people have had so much trouble with the app. I have a OnePlus N200 5G phone running on Android 11 OS. Worked gr8",5,14,1.7.1,2022-01-25 17:22:17,,
gp:AOqpTOEs9GNbHyxD82x9SxTPGURtxLn81h7CIlKfUsrD0mYl5kRg8d68RasMboxDFmOufA5LoA0-JoFlrYQES00,Custer Ranch,https://play-lh.googleusercontent.com/a/AATXAJyov7YOGsWRPa4Pm2IU6H353Ar3m7Udb9rhS68=mo,"Got my first call just now. When I tried to answer, it said an error had occurred and didn't connect. Pretty disappointed, and hope someone else picked up quickly to help them... Samsung Galaxy S9",2,6,1.7.2,2022-02-05 20:58:08,"Hi, we apologize for any issue you might be having! Could you send details of what you are experiencing to our customer support at info@bemyeyes.com? We'll get you up and running.",2022-01-20 09:20:51
gp:AOqpTOGTUPa8Pp0oKDC2MoZRX9OLtFjJs0hWjuSMtIDd6_u89kusgboMbm-57nWZVrAPNJWTqDZoOUJHVVb32o0,Super Bikes and Stuff,https://play-lh.googleusercontent.com/a-/AOh14GjXJXMU9TkUnRl7V22yoJH8aocuADS6iVXYIR5qpQ,"Received 2 calls in 4 years. Kind of disappointing. And the calls i did recieve i could not see their camera. I only could take pictures and use the flash. The 2nd call i recived was in the middle of the instructional video, which made it glitch, making me force close which ended the call with the blind person.",2,3,1.7.3,2022-03-17 15:06:45,,
gp:AOqpTOFyDmicX0upIxoZiA89AC3e46Wg0N979w2H7mzzf5vqqhrT_85T04HMaS--AP1EAk5e329J7nnXRtts4Ds,Frank Rizzo,https://play-lh.googleusercontent.com/a/AATXAJxciio57m_2w8y9pH9MeB-kHUU3qOijDNQfl_Ny=mo,"Love this app, have had it for years now and it's sometimes pretty rare to get a call. I've helped a lady that was visually impaired who herself helped others. They girl she was with was hesitant about using this app so we just talked a little about calls I've helped others on and explained to her that no request would be to small for her to use this. Helped another gentleman bake a cake even lol. Have recommended to all of my friends and family.",5,43,1.7.2,2022-02-01 14:25:15,,
gp:AOqpTOET1ozSphIhmw2BzvE0nA5hjl1aCZex8wC8zWAmXP5LLedpCJ-r-AxQzcR_fEY5F7x5rqtEQroFnd_AzpY,Laylah Liwaru,https://play-lh.googleusercontent.com/a-/AOh14Ghx1YcRX9pz4aU5xZ4PZvRQSP6TROlFdDFyBo-8GQ,"Love the idea behind this app. I think some people are dissatisfied with not being able to help more people, but there are way more volunteers than there are callers so there is a big gap between your calls, sometimes months at a time. Regardless, I love having the opportunity to help others.",5,0,1.7.4,2022-04-03 17:20:19,,
gp:AOqpTOHzSeUZpfjA7M04vp7GtO-LonlDgCrEHy7vXWbisAaK-KSw-RLIoqVkH0CQoGyB6eGop2EXJ2xmQTGIwQU,Beth Landry,https://play-lh.googleusercontent.com/a/AATXAJzWEWLmhvoVdQWbNLSKxqSUEUhqplEU4c1ByULO=mo,I love that I can help people with this app. Just wondering if we could help deaf people too? Make another app or help both? Should be able to text words and talk at same time. For example the deaf text what I say to the drive thru window...I text back if I need to tell them what the worker said...thanks 😊,4,6,1.7.2,2022-02-01 13:55:05,,
gp:AOqpTOEubuVa0QFmLgZiyDDPZVXf3wMPuFWdXg7twBfVS1GGQhcdFs9S2GuSFOL7a3BeXpv_WeVbZbZ5HQrKXGg,Ashleigh Joyce,https://play-lh.googleusercontent.com/a/AATXAJyFfiVMedRp6JQAgw7qX7BafgTJHq1ic7vBMT6c=mo,"Downloaded yesterday and had my first call today, although the image wasnt always the clearest its lovely to be able to help someone do something so many people take for granted like reading a letter. This app could be an amazing aid for people all over the world. Brilliant.",5,11,1.7.2,2022-02-10 13:39:51,,
gp:AOqpTOHVreINqsDAnwMo_hQdaFvrP8VrzjMQmRb61MRIjfuYEmLVsWTH16CSn86D7ecRTlqBp1j33EyI8HJhSQc,Lynness Hawkes,https://play-lh.googleusercontent.com/a-/AOh14GhRPpH3TU25r2OfUc8NsJlbZJxmPKnM7_wXiXBFHg,"Great idea, but like so many others, when I try to answer a call, it spins and spins and does not connect. I've never been able to answer a call, even though I would love to help. I just installed an update, but based on other reviews, I doubt it will help.",3,8,1.7.1,2022-01-20 21:45:17,"Hi, we apologize for any issue you might be having! Could you send details of what you are experiencing to our customer support at info@bemyeyes.com? This way we can try to fix the issue as best as possible. Thank you!",2022-01-21 08:26:44
gp:AOqpTOGce8O3xPNbqxaXDuNE9fK1B4LE009hX-icZU_DKw4EH_xQlyYK50dj-fAgmoGweoHWkNpOGQApsV9f8VE,Jennifer,https://play-lh.googleusercontent.com/a-/AOh14GjIis0WmwaLL_ilSm9GCBAuszwjpcMCYHVKn6wNUQ,"Heartfelt experience. Truly blessed to help someone read their mail. I know that sometimes you accept the call and it doesn't go through, no complaints, I just take it as if it wasn't my time to help and someone else did 😊 We are all in this together. Thank you so much for this app.",5,2,1.7.2,2022-02-08 05:04:09,,
gp:AOqpTOEAzhOwH5TxSSxbCSsH_O2q0IuLD7fnvKcR2y285YXFQI53y7qS7ZlflZGr1kjdtyZhl-Cda-ssTpwlKPM,Habiba Ishaku,https://play-lh.googleusercontent.com/a/AATXAJyqJyHY7UwTtdB-hOATB0bOI0VzMyOjvEW-9Eyk=mo,"Should have dropped this a long time ago. I love the app, I love that we're given an opportunity to help. I've received a total of about 5 or 6 calls and only one was disrupted. I most importantly love the feeling I have within myself everytime I'm able to help. Thank you for this opportunity",5,2,1.7.3,2022-03-20 07:25:31,,
gp:AOqpTOEaNJpbko15-tjWvKBHZuEtnYo654t_sn9wsxd9UDAMjJ0z9tVD2yO9yaS2-RtlKFAr9ttiO2W8puUppX0,Dalis Chan,https://play-lh.googleusercontent.com/a/AATXAJxMzvW1QyBfXYsDe_q0HA8Qj-ig1mZBNax7YKhR=mo,Very simple app with a powerful impact. I'm pretty lucky to get my call after a day of signing up. Connectivity was great and I was able to help out the recipient.,5,0,1.7.3,2022-03-19 04:18:14,,
gp:AOqpTOFqqb-Jxehco31Pb6Bf-nonnZL7WLHqymkjo0FGJZ7hfHvAOQNnaOb4Z_zlUk3PIuyN6I8SfkSGozZn5lY,Amy G.,https://play-lh.googleusercontent.com/a-/AOh14GhzGl-fwhIq5DkGaKzJYYyY23bg-9Kjvh2jYjKk,"Wonderful App that is helping to make our work all inclusive. As a volunteer it's extreamly easy to navigate and answer calls. When someone needs help, they notify several volunteers at the same time, so if you are busy and can't help at the time, someone else will take the call.",5,9,1.6.9,2021-12-11 05:32:55,,
